service_id,date,exception_type
11080,20140821,1
11080,20140822,1
11080,20140825,1
11080,20140826,1
11080,20140827,1
11080,20140828,1
11080,20140829,1
11080,20140902,1
11080,20140903,1
11080,20140904,1
11080,20140905,1
11080,20140908,1
11080,20140909,1
11080,20140910,1
11080,20140911,1
11080,20140912,1
11080,20140915,1
11080,20140916,1
11080,20140917,1
11080,20140918,1
11080,20140919,1
11080,20140922,1
11080,20140923,1
11080,20140924,1
11080,20140925,1
11080,20140926,1
11080,20140929,1
11080,20140930,1
11080,20141001,1
11080,20141002,1
11080,20141003,1
11080,20141006,1
11080,20141007,1
11080,20141008,1
11080,20141009,1
11080,20141010,1
11080,20141014,1
11080,20141015,1
11080,20141016,1
11080,20141017,1
11080,20141020,1
11080,20141021,1
11080,20141022,1
11080,20141023,1
11080,20141024,1
11080,20141027,1
11080,20141028,1
11080,20141029,1
11080,20141030,1
11080,20141031,1
11080,20141103,1
11080,20141104,1
11080,20141105,1
11080,20141106,1
11080,20141107,1
11080,20141110,1
11080,20141111,1
11080,20141112,1
11080,20141113,1
11080,20141114,1
11080,20141117,1
11080,20141118,1
11080,20141119,1
11080,20141120,1
11080,20141121,1
11080,20141124,1
11080,20141125,1
11080,20141126,1
11080,20141127,1
11080,20141128,1
11080,20141201,1
11080,20141202,1
11080,20141203,1
11080,20141204,1
11080,20141205,1
11080,20141208,1
11080,20141209,1
11080,20141210,1
11080,20141211,1
11080,20141212,1
11080,20141215,1
11080,20141216,1
11080,20141217,1
11080,20141218,1
11080,20141219,1
11081,20140818,1
11081,20140819,1
11081,20140820,1
11081,20140821,1
11081,20140822,1
11081,20140825,1
11081,20140826,1
11081,20140827,1
11081,20140828,1
11081,20140829,1
11081,20140902,1
11081,20140903,1
11081,20140904,1
11081,20140905,1
11081,20140908,1
11081,20140909,1
11081,20140910,1
11081,20140911,1
11081,20140912,1
11081,20140915,1
11081,20140916,1
11081,20140917,1
11081,20140918,1
11081,20140919,1
11081,20140922,1
11081,20140923,1
11081,20140924,1
11081,20140925,1
11081,20140926,1
11081,20140929,1
11081,20140930,1
11081,20141001,1
11081,20141002,1
11081,20141003,1
11081,20141006,1
11081,20141007,1
11081,20141008,1
11081,20141009,1
11081,20141010,1
11081,20141014,1
11081,20141015,1
11081,20141016,1
11081,20141017,1
11081,20141020,1
11081,20141021,1
11081,20141022,1
11081,20141023,1
11081,20141024,1
11081,20141027,1
11081,20141028,1
11081,20141029,1
11081,20141030,1
11081,20141031,1
11081,20141103,1
11081,20141104,1
11081,20141105,1
11081,20141106,1
11081,20141107,1
11081,20141110,1
11081,20141111,1
11081,20141112,1
11081,20141113,1
11081,20141114,1
11081,20141117,1
11081,20141118,1
11081,20141119,1
11081,20141120,1
11081,20141121,1
11081,20141124,1
11081,20141125,1
11081,20141126,1
11081,20141127,1
11081,20141128,1
11081,20141201,1
11081,20141202,1
11081,20141203,1
11081,20141204,1
11081,20141205,1
11081,20141208,1
11081,20141209,1
11081,20141210,1
11081,20141211,1
11081,20141212,1
11081,20141215,1
11081,20141216,1
11081,20141217,1
11081,20141218,1
11081,20141219,1
11082,20140818,1
11082,20140819,1
11082,20140820,1
11082,20140821,1
11082,20140822,1
11082,20140825,1
11082,20140826,1
11082,20140827,1
11082,20140828,1
11082,20140829,1
11082,20140902,1
11082,20140903,1
11082,20140904,1
11082,20140905,1
11082,20140908,1
11082,20140909,1
11082,20140910,1
11082,20140911,1
11082,20140912,1
11082,20140915,1
11082,20140916,1
11082,20140917,1
11082,20140918,1
11082,20140919,1
11082,20140922,1
11082,20140923,1
11082,20140924,1
11082,20140925,1
11082,20140926,1
11082,20140929,1
11082,20140930,1
11082,20141001,1
11082,20141002,1
11082,20141003,1
11082,20141006,1
11082,20141007,1
11082,20141008,1
11082,20141009,1
11082,20141010,1
11082,20141014,1
11082,20141015,1
11082,20141016,1
11082,20141017,1
11082,20141020,1
11082,20141021,1
11082,20141022,1
11082,20141023,1
11082,20141024,1
11082,20141027,1
11082,20141028,1
11082,20141029,1
11082,20141030,1
11082,20141031,1
11082,20141103,1
11082,20141104,1
11082,20141105,1
11082,20141106,1
11082,20141107,1
11082,20141110,1
11082,20141111,1
11082,20141112,1
11082,20141113,1
11082,20141114,1
11082,20141117,1
11082,20141118,1
11082,20141119,1
11082,20141120,1
11082,20141121,1
11082,20141124,1
11082,20141125,1
11082,20141126,1
11082,20141127,1
11082,20141128,1
11082,20141201,1
11082,20141202,1
11082,20141203,1
11082,20141204,1
11082,20141205,1
11082,20141208,1
11082,20141209,1
11082,20141210,1
11082,20141211,1
11082,20141212,1
11082,20141215,1
11082,20141216,1
11082,20141217,1
11082,20141218,1
11082,20141219,1
11083,20140818,1
11083,20140819,1
11083,20140820,1
11083,20140821,1
11083,20140822,1
11083,20140825,1
11083,20140826,1
11083,20140827,1
11083,20140828,1
11083,20140829,1
11083,20140902,1
11083,20140903,1
11083,20140904,1
11083,20140905,1
11083,20140908,1
11083,20140909,1
11083,20140910,1
11083,20140911,1
11083,20140912,1
11083,20140915,1
11083,20140916,1
11083,20140917,1
11083,20140918,1
11083,20140919,1
11083,20140922,1
11083,20140923,1
11083,20140924,1
11083,20140925,1
11083,20140926,1
11083,20140929,1
11083,20140930,1
11083,20141001,1
11083,20141002,1
11083,20141003,1
11083,20141006,1
11083,20141007,1
11083,20141008,1
11083,20141009,1
11083,20141010,1
11083,20141014,1
11083,20141015,1
11083,20141016,1
11083,20141017,1
11083,20141020,1
11083,20141021,1
11083,20141022,1
11083,20141023,1
11083,20141024,1
11083,20141027,1
11083,20141028,1
11083,20141029,1
11083,20141030,1
11083,20141031,1
11083,20141103,1
11083,20141104,1
11083,20141105,1
11083,20141106,1
11083,20141107,1
11083,20141110,1
11083,20141111,1
11083,20141112,1
11083,20141113,1
11083,20141114,1
11083,20141117,1
11083,20141118,1
11083,20141119,1
11083,20141120,1
11083,20141121,1
11083,20141124,1
11083,20141125,1
11083,20141126,1
11083,20141127,1
11083,20141128,1
11083,20141201,1
11083,20141202,1
11083,20141203,1
11083,20141204,1
11083,20141205,1
11083,20141208,1
11083,20141209,1
11083,20141210,1
11083,20141211,1
11083,20141212,1
11083,20141215,1
11083,20141216,1
11083,20141217,1
11083,20141218,1
11083,20141219,1
11084,20140818,1
11084,20140819,1
11084,20140820,1
11084,20140821,1
11084,20140822,1
11084,20140825,1
11084,20140826,1
11084,20140827,1
11084,20140828,1
11084,20140829,1
11084,20140902,1
11084,20140903,1
11084,20140904,1
11084,20140905,1
11084,20140908,1
11084,20140909,1
11084,20140910,1
11084,20140911,1
11084,20140912,1
11084,20140915,1
11084,20140916,1
11084,20140917,1
11084,20140918,1
11084,20140919,1
11084,20140922,1
11084,20140923,1
11084,20140924,1
11084,20140925,1
11084,20140926,1
11084,20140929,1
11084,20140930,1
11084,20141001,1
11084,20141002,1
11084,20141003,1
11084,20141006,1
11084,20141007,1
11084,20141008,1
11084,20141009,1
11084,20141010,1
11084,20141014,1
11084,20141015,1
11084,20141016,1
11084,20141017,1
11084,20141020,1
11084,20141021,1
11084,20141022,1
11084,20141023,1
11084,20141024,1
11084,20141027,1
11084,20141028,1
11084,20141029,1
11084,20141030,1
11084,20141031,1
11084,20141103,1
11084,20141104,1
11084,20141105,1
11084,20141106,1
11084,20141107,1
11084,20141110,1
11084,20141111,1
11084,20141112,1
11084,20141113,1
11084,20141114,1
11084,20141117,1
11084,20141118,1
11084,20141119,1
11084,20141120,1
11084,20141121,1
11084,20141124,1
11084,20141125,1
11084,20141126,1
11084,20141127,1
11084,20141128,1
11084,20141201,1
11084,20141202,1
11084,20141203,1
11084,20141204,1
11084,20141205,1
11084,20141208,1
11084,20141209,1
11084,20141210,1
11084,20141211,1
11084,20141212,1
11084,20141215,1
11084,20141216,1
11084,20141217,1
11084,20141218,1
11084,20141219,1
11085,20140818,1
11085,20140819,1
11085,20140820,1
11085,20140821,1
11085,20140822,1
11085,20140825,1
11085,20140826,1
11085,20140827,1
11085,20140828,1
11085,20140829,1
11085,20140902,1
11085,20140903,1
11085,20140904,1
11085,20140905,1
11085,20140908,1
11085,20140909,1
11085,20140910,1
11085,20140911,1
11085,20140912,1
11085,20140915,1
11085,20140916,1
11085,20140917,1
11085,20140918,1
11085,20140919,1
11085,20140922,1
11085,20140923,1
11085,20140924,1
11085,20140925,1
11085,20140926,1
11085,20140929,1
11085,20140930,1
11085,20141001,1
11085,20141002,1
11085,20141003,1
11085,20141006,1
11085,20141007,1
11085,20141008,1
11085,20141009,1
11085,20141010,1
11085,20141014,1
11085,20141015,1
11085,20141016,1
11085,20141017,1
11085,20141020,1
11085,20141021,1
11085,20141022,1
11085,20141023,1
11085,20141024,1
11085,20141027,1
11085,20141028,1
11085,20141029,1
11085,20141030,1
11085,20141031,1
11085,20141103,1
11085,20141104,1
11085,20141105,1
11085,20141106,1
11085,20141107,1
11085,20141110,1
11085,20141111,1
11085,20141112,1
11085,20141113,1
11085,20141114,1
11085,20141117,1
11085,20141118,1
11085,20141119,1
11085,20141120,1
11085,20141121,1
11085,20141124,1
11085,20141125,1
11085,20141126,1
11085,20141127,1
11085,20141128,1
11085,20141201,1
11085,20141202,1
11085,20141203,1
11085,20141204,1
11085,20141205,1
11085,20141208,1
11085,20141209,1
11085,20141210,1
11085,20141211,1
11085,20141212,1
11085,20141215,1
11085,20141216,1
11085,20141217,1
11085,20141218,1
11085,20141219,1
11086,20140818,1
11086,20140819,1
11086,20140820,1
11086,20140821,1
11086,20140822,1
11086,20140825,1
11086,20140826,1
11086,20140827,1
11086,20140828,1
11086,20140829,1
11086,20140902,1
11086,20140903,1
11086,20140904,1
11086,20140905,1
11086,20140908,1
11086,20140909,1
11086,20140910,1
11086,20140911,1
11086,20140912,1
11086,20140915,1
11086,20140916,1
11086,20140917,1
11086,20140918,1
11086,20140919,1
11086,20140922,1
11086,20140923,1
11086,20140924,1
11086,20140925,1
11086,20140926,1
11086,20140929,1
11086,20140930,1
11086,20141001,1
11086,20141002,1
11086,20141003,1
11086,20141006,1
11086,20141007,1
11086,20141008,1
11086,20141009,1
11086,20141010,1
11086,20141014,1
11086,20141015,1
11086,20141016,1
11086,20141017,1
11086,20141020,1
11086,20141021,1
11086,20141022,1
11086,20141023,1
11086,20141024,1
11086,20141027,1
11086,20141028,1
11086,20141029,1
11086,20141030,1
11086,20141031,1
11086,20141103,1
11086,20141104,1
11086,20141105,1
11086,20141106,1
11086,20141107,1
11086,20141110,1
11086,20141111,1
11086,20141112,1
11086,20141113,1
11086,20141114,1
11086,20141117,1
11086,20141118,1
11086,20141119,1
11086,20141120,1
11086,20141121,1
11086,20141124,1
11086,20141125,1
11086,20141126,1
11086,20141127,1
11086,20141128,1
11086,20141201,1
11086,20141202,1
11086,20141203,1
11086,20141204,1
11086,20141205,1
11086,20141208,1
11086,20141209,1
11086,20141210,1
11086,20141211,1
11086,20141212,1
11086,20141215,1
11086,20141216,1
11086,20141217,1
11086,20141218,1
11086,20141219,1
11087,20140818,1
11087,20140819,1
11087,20140820,1
11087,20140821,1
11087,20140822,1
11087,20140825,1
11087,20140826,1
11087,20140827,1
11087,20140828,1
11087,20140829,1
11087,20140902,1
11087,20140903,1
11087,20140904,1
11087,20140905,1
11087,20140908,1
11087,20140909,1
11087,20140910,1
11087,20140911,1
11087,20140912,1
11087,20140915,1
11087,20140916,1
11087,20140917,1
11087,20140918,1
11087,20140919,1
11087,20140922,1
11087,20140923,1
11087,20140924,1
11087,20140925,1
11087,20140926,1
11087,20140929,1
11087,20140930,1
11087,20141001,1
11087,20141002,1
11087,20141003,1
11087,20141006,1
11087,20141007,1
11087,20141008,1
11087,20141009,1
11087,20141010,1
11087,20141014,1
11087,20141015,1
11087,20141016,1
11087,20141017,1
11087,20141020,1
11087,20141021,1
11087,20141022,1
11087,20141023,1
11087,20141024,1
11087,20141027,1
11087,20141028,1
11087,20141029,1
11087,20141030,1
11087,20141031,1
11087,20141103,1
11087,20141104,1
11087,20141105,1
11087,20141106,1
11087,20141107,1
11087,20141110,1
11087,20141111,1
11087,20141112,1
11087,20141113,1
11087,20141114,1
11087,20141117,1
11087,20141118,1
11087,20141119,1
11087,20141120,1
11087,20141121,1
11087,20141124,1
11087,20141125,1
11087,20141126,1
11087,20141127,1
11087,20141128,1
11087,20141201,1
11087,20141202,1
11087,20141203,1
11087,20141204,1
11087,20141205,1
11087,20141208,1
11087,20141209,1
11087,20141210,1
11087,20141211,1
11087,20141212,1
11087,20141215,1
11087,20141216,1
11087,20141217,1
11087,20141218,1
11087,20141219,1
11088,20140818,1
11088,20140819,1
11088,20140820,1
11088,20140821,1
11088,20140822,1
11088,20140825,1
11088,20140826,1
11088,20140827,1
11088,20140828,1
11088,20140829,1
11088,20140902,1
11088,20140903,1
11088,20140904,1
11088,20140905,1
11088,20140908,1
11088,20140909,1
11088,20140910,1
11088,20140911,1
11088,20140912,1
11088,20140915,1
11088,20140916,1
11088,20140917,1
11088,20140918,1
11088,20140919,1
11088,20140922,1
11088,20140923,1
11088,20140924,1
11088,20140925,1
11088,20140926,1
11088,20140929,1
11088,20140930,1
11088,20141001,1
11088,20141002,1
11088,20141003,1
11088,20141006,1
11088,20141007,1
11088,20141008,1
11088,20141009,1
11088,20141010,1
11088,20141014,1
11088,20141015,1
11088,20141016,1
11088,20141017,1
11088,20141020,1
11088,20141021,1
11088,20141022,1
11088,20141023,1
11088,20141024,1
11088,20141027,1
11088,20141028,1
11088,20141029,1
11088,20141030,1
11088,20141031,1
11088,20141103,1
11088,20141104,1
11088,20141105,1
11088,20141106,1
11088,20141107,1
11088,20141110,1
11088,20141111,1
11088,20141112,1
11088,20141113,1
11088,20141114,1
11088,20141117,1
11088,20141118,1
11088,20141119,1
11088,20141120,1
11088,20141121,1
11088,20141124,1
11088,20141125,1
11088,20141126,1
11088,20141127,1
11088,20141128,1
11088,20141201,1
11088,20141202,1
11088,20141203,1
11088,20141204,1
11088,20141205,1
11088,20141208,1
11088,20141209,1
11088,20141210,1
11088,20141211,1
11088,20141212,1
11088,20141215,1
11088,20141216,1
11088,20141217,1
11088,20141218,1
11088,20141219,1
11089,20140818,1
11089,20140819,1
11089,20140820,1
11089,20140821,1
11089,20140822,1
11089,20140825,1
11089,20140826,1
11089,20140827,1
11089,20140828,1
11089,20140829,1
11089,20140902,1
11089,20140903,1
11089,20140904,1
11089,20140905,1
11089,20140908,1
11089,20140909,1
11089,20140910,1
11089,20140911,1
11089,20140912,1
11089,20140915,1
11089,20140916,1
11089,20140917,1
11089,20140918,1
11089,20140919,1
11089,20140922,1
11089,20140923,1
11089,20140924,1
11089,20140925,1
11089,20140926,1
11089,20140929,1
11089,20140930,1
11089,20141001,1
11089,20141002,1
11089,20141003,1
11089,20141006,1
11089,20141007,1
11089,20141008,1
11089,20141009,1
11089,20141010,1
11089,20141014,1
11089,20141015,1
11089,20141016,1
11089,20141017,1
11089,20141020,1
11089,20141021,1
11089,20141022,1
11089,20141023,1
11089,20141024,1
11089,20141027,1
11089,20141028,1
11089,20141029,1
11089,20141030,1
11089,20141031,1
11089,20141103,1
11089,20141104,1
11089,20141105,1
11089,20141106,1
11089,20141107,1
11089,20141110,1
11089,20141111,1
11089,20141112,1
11089,20141113,1
11089,20141114,1
11089,20141117,1
11089,20141118,1
11089,20141119,1
11089,20141120,1
11089,20141121,1
11089,20141124,1
11089,20141125,1
11089,20141126,1
11089,20141127,1
11089,20141128,1
11089,20141201,1
11089,20141202,1
11089,20141203,1
11089,20141204,1
11089,20141205,1
11089,20141208,1
11089,20141209,1
11089,20141210,1
11089,20141211,1
11089,20141212,1
11089,20141215,1
11089,20141216,1
11089,20141217,1
11089,20141218,1
11089,20141219,1
11090,20140818,1
11090,20140819,1
11090,20140820,1
11090,20140821,1
11090,20140822,1
11090,20140825,1
11090,20140826,1
11090,20140827,1
11090,20140828,1
11090,20140829,1
11090,20140902,1
11090,20140903,1
11090,20140904,1
11090,20140905,1
11090,20140908,1
11090,20140909,1
11090,20140910,1
11090,20140911,1
11090,20140912,1
11090,20140915,1
11090,20140916,1
11090,20140917,1
11090,20140918,1
11090,20140919,1
11090,20140922,1
11090,20140923,1
11090,20140924,1
11090,20140925,1
11090,20140926,1
11090,20140929,1
11090,20140930,1
11090,20141001,1
11090,20141002,1
11090,20141003,1
11090,20141006,1
11090,20141007,1
11090,20141008,1
11090,20141009,1
11090,20141010,1
11090,20141014,1
11090,20141015,1
11090,20141016,1
11090,20141017,1
11090,20141020,1
11090,20141021,1
11090,20141022,1
11090,20141023,1
11090,20141024,1
11090,20141027,1
11090,20141028,1
11090,20141029,1
11090,20141030,1
11090,20141031,1
11090,20141103,1
11090,20141104,1
11090,20141105,1
11090,20141106,1
11090,20141107,1
11090,20141110,1
11090,20141111,1
11090,20141112,1
11090,20141113,1
11090,20141114,1
11090,20141117,1
11090,20141118,1
11090,20141119,1
11090,20141120,1
11090,20141121,1
11090,20141124,1
11090,20141125,1
11090,20141126,1
11090,20141127,1
11090,20141128,1
11090,20141201,1
11090,20141202,1
11090,20141203,1
11090,20141204,1
11090,20141205,1
11090,20141208,1
11090,20141209,1
11090,20141210,1
11090,20141211,1
11090,20141212,1
11090,20141215,1
11090,20141216,1
11090,20141217,1
11090,20141218,1
11090,20141219,1
11091,20140818,1
11091,20140819,1
11091,20140820,1
11091,20140821,1
11091,20140822,1
11091,20140825,1
11091,20140826,1
11091,20140827,1
11091,20140828,1
11091,20140829,1
11091,20140902,1
11091,20140903,1
11091,20140904,1
11091,20140905,1
11091,20140908,1
11091,20140909,1
11091,20140910,1
11091,20140911,1
11091,20140912,1
11091,20140915,1
11091,20140916,1
11091,20140917,1
11091,20140918,1
11091,20140919,1
11091,20140922,1
11091,20140923,1
11091,20140924,1
11091,20140925,1
11091,20140926,1
11091,20140929,1
11091,20140930,1
11091,20141001,1
11091,20141002,1
11091,20141003,1
11091,20141006,1
11091,20141007,1
11091,20141008,1
11091,20141009,1
11091,20141010,1
11091,20141014,1
11091,20141015,1
11091,20141016,1
11091,20141017,1
11091,20141020,1
11091,20141021,1
11091,20141022,1
11091,20141023,1
11091,20141024,1
11091,20141027,1
11091,20141028,1
11091,20141029,1
11091,20141030,1
11091,20141031,1
11091,20141103,1
11091,20141104,1
11091,20141105,1
11091,20141106,1
11091,20141107,1
11091,20141110,1
11091,20141111,1
11091,20141112,1
11091,20141113,1
11091,20141114,1
11091,20141117,1
11091,20141118,1
11091,20141119,1
11091,20141120,1
11091,20141121,1
11091,20141124,1
11091,20141125,1
11091,20141126,1
11091,20141127,1
11091,20141128,1
11091,20141201,1
11091,20141202,1
11091,20141203,1
11091,20141204,1
11091,20141205,1
11091,20141208,1
11091,20141209,1
11091,20141210,1
11091,20141211,1
11091,20141212,1
11091,20141215,1
11091,20141216,1
11091,20141217,1
11091,20141218,1
11091,20141219,1
11092,20140818,1
11092,20140819,1
11092,20140820,1
11092,20140821,1
11092,20140822,1
11092,20140825,1
11092,20140826,1
11092,20140827,1
11092,20140828,1
11092,20140829,1
11092,20140902,1
11092,20140903,1
11092,20140904,1
11092,20140905,1
11092,20140908,1
11092,20140909,1
11092,20140910,1
11092,20140911,1
11092,20140912,1
11092,20140915,1
11092,20140916,1
11092,20140917,1
11092,20140918,1
11092,20140919,1
11092,20140922,1
11092,20140923,1
11092,20140924,1
11092,20140925,1
11092,20140926,1
11092,20140929,1
11092,20140930,1
11092,20141001,1
11092,20141002,1
11092,20141003,1
11092,20141006,1
11092,20141007,1
11092,20141008,1
11092,20141009,1
11092,20141010,1
11092,20141014,1
11092,20141015,1
11092,20141016,1
11092,20141017,1
11092,20141020,1
11092,20141021,1
11092,20141022,1
11092,20141023,1
11092,20141024,1
11092,20141027,1
11092,20141028,1
11092,20141029,1
11092,20141030,1
11092,20141031,1
11092,20141103,1
11092,20141104,1
11092,20141105,1
11092,20141106,1
11092,20141107,1
11092,20141110,1
11092,20141111,1
11092,20141112,1
11092,20141113,1
11092,20141114,1
11092,20141117,1
11092,20141118,1
11092,20141119,1
11092,20141120,1
11092,20141121,1
11092,20141124,1
11092,20141125,1
11092,20141126,1
11092,20141127,1
11092,20141128,1
11092,20141201,1
11092,20141202,1
11092,20141203,1
11092,20141204,1
11092,20141205,1
11092,20141208,1
11092,20141209,1
11092,20141210,1
11092,20141211,1
11092,20141212,1
11092,20141215,1
11092,20141216,1
11092,20141217,1
11092,20141218,1
11092,20141219,1
11093,20140818,1
11093,20140819,1
11093,20140820,1
11093,20140821,1
11093,20140822,1
11093,20140825,1
11093,20140826,1
11093,20140827,1
11093,20140828,1
11093,20140829,1
11093,20140902,1
11093,20140903,1
11093,20140904,1
11093,20140905,1
11093,20140908,1
11093,20140909,1
11093,20140910,1
11093,20140911,1
11093,20140912,1
11093,20140915,1
11093,20140916,1
11093,20140917,1
11093,20140918,1
11093,20140919,1
11093,20140922,1
11093,20140923,1
11093,20140924,1
11093,20140925,1
11093,20140926,1
11093,20140929,1
11093,20140930,1
11093,20141001,1
11093,20141002,1
11093,20141003,1
11093,20141006,1
11093,20141007,1
11093,20141008,1
11093,20141009,1
11093,20141010,1
11093,20141014,1
11093,20141015,1
11093,20141016,1
11093,20141017,1
11093,20141020,1
11093,20141021,1
11093,20141022,1
11093,20141023,1
11093,20141024,1
11093,20141027,1
11093,20141028,1
11093,20141029,1
11093,20141030,1
11093,20141031,1
11093,20141103,1
11093,20141104,1
11093,20141105,1
11093,20141106,1
11093,20141107,1
11093,20141110,1
11093,20141111,1
11093,20141112,1
11093,20141113,1
11093,20141114,1
11093,20141117,1
11093,20141118,1
11093,20141119,1
11093,20141120,1
11093,20141121,1
11093,20141124,1
11093,20141125,1
11093,20141126,1
11093,20141127,1
11093,20141128,1
11093,20141201,1
11093,20141202,1
11093,20141203,1
11093,20141204,1
11093,20141205,1
11093,20141208,1
11093,20141209,1
11093,20141210,1
11093,20141211,1
11093,20141212,1
11093,20141215,1
11093,20141216,1
11093,20141217,1
11093,20141218,1
11093,20141219,1
11094,20140818,1
11094,20140819,1
11094,20140820,1
11094,20140821,1
11094,20140822,1
11094,20140825,1
11094,20140826,1
11094,20140827,1
11094,20140828,1
11094,20140829,1
11094,20140902,1
11094,20140903,1
11094,20140904,1
11094,20140905,1
11094,20140908,1
11094,20140909,1
11094,20140910,1
11094,20140911,1
11094,20140912,1
11094,20140915,1
11094,20140916,1
11094,20140917,1
11094,20140918,1
11094,20140919,1
11094,20140922,1
11094,20140923,1
11094,20140924,1
11094,20140925,1
11094,20140926,1
11094,20140929,1
11094,20140930,1
11094,20141001,1
11094,20141002,1
11094,20141003,1
11094,20141006,1
11094,20141007,1
11094,20141008,1
11094,20141009,1
11094,20141010,1
11094,20141014,1
11094,20141015,1
11094,20141016,1
11094,20141017,1
11094,20141020,1
11094,20141021,1
11094,20141022,1
11094,20141023,1
11094,20141024,1
11094,20141027,1
11094,20141028,1
11094,20141029,1
11094,20141030,1
11094,20141031,1
11094,20141103,1
11094,20141104,1
11094,20141105,1
11094,20141106,1
11094,20141107,1
11094,20141110,1
11094,20141111,1
11094,20141112,1
11094,20141113,1
11094,20141114,1
11094,20141117,1
11094,20141118,1
11094,20141119,1
11094,20141120,1
11094,20141121,1
11094,20141124,1
11094,20141125,1
11094,20141126,1
11094,20141127,1
11094,20141128,1
11094,20141201,1
11094,20141202,1
11094,20141203,1
11094,20141204,1
11094,20141205,1
11094,20141208,1
11094,20141209,1
11094,20141210,1
11094,20141211,1
11094,20141212,1
11094,20141215,1
11094,20141216,1
11094,20141217,1
11094,20141218,1
11094,20141219,1
11095,20140818,1
11095,20140819,1
11095,20140820,1
11095,20140821,1
11095,20140822,1
11095,20140825,1
11095,20140826,1
11095,20140827,1
11095,20140828,1
11095,20140829,1
11095,20140902,1
11095,20140903,1
11095,20140904,1
11095,20140905,1
11095,20140908,1
11095,20140909,1
11095,20140910,1
11095,20140911,1
11095,20140912,1
11095,20140915,1
11095,20140916,1
11095,20140917,1
11095,20140918,1
11095,20140919,1
11095,20140922,1
11095,20140923,1
11095,20140924,1
11095,20140925,1
11095,20140926,1
11095,20140929,1
11095,20140930,1
11095,20141001,1
11095,20141002,1
11095,20141003,1
11095,20141006,1
11095,20141007,1
11095,20141008,1
11095,20141009,1
11095,20141010,1
11095,20141014,1
11095,20141015,1
11095,20141016,1
11095,20141017,1
11095,20141020,1
11095,20141021,1
11095,20141022,1
11095,20141023,1
11095,20141024,1
11095,20141027,1
11095,20141028,1
11095,20141029,1
11095,20141030,1
11095,20141031,1
11095,20141103,1
11095,20141104,1
11095,20141105,1
11095,20141106,1
11095,20141107,1
11095,20141110,1
11095,20141111,1
11095,20141112,1
11095,20141113,1
11095,20141114,1
11095,20141117,1
11095,20141118,1
11095,20141119,1
11095,20141120,1
11095,20141121,1
11095,20141124,1
11095,20141125,1
11095,20141126,1
11095,20141127,1
11095,20141128,1
11095,20141201,1
11095,20141202,1
11095,20141203,1
11095,20141204,1
11095,20141205,1
11095,20141208,1
11095,20141209,1
11095,20141210,1
11095,20141211,1
11095,20141212,1
11095,20141215,1
11095,20141216,1
11095,20141217,1
11095,20141218,1
11095,20141219,1
11096,20140818,1
11096,20140819,1
11096,20140820,1
11096,20140821,1
11096,20140822,1
11096,20140825,1
11096,20140826,1
11096,20140827,1
11096,20140828,1
11096,20140829,1
11096,20140902,1
11096,20140903,1
11096,20140904,1
11096,20140905,1
11096,20140908,1
11096,20140909,1
11096,20140910,1
11096,20140911,1
11096,20140912,1
11096,20140915,1
11096,20140916,1
11096,20140917,1
11096,20140918,1
11096,20140919,1
11096,20140922,1
11096,20140923,1
11096,20140924,1
11096,20140925,1
11096,20140926,1
11096,20140929,1
11096,20140930,1
11096,20141001,1
11096,20141002,1
11096,20141003,1
11096,20141006,1
11096,20141007,1
11096,20141008,1
11096,20141009,1
11096,20141010,1
11096,20141014,1
11096,20141015,1
11096,20141016,1
11096,20141017,1
11096,20141020,1
11096,20141021,1
11096,20141022,1
11096,20141023,1
11096,20141024,1
11096,20141027,1
11096,20141028,1
11096,20141029,1
11096,20141030,1
11096,20141031,1
11096,20141103,1
11096,20141104,1
11096,20141105,1
11096,20141106,1
11096,20141107,1
11096,20141110,1
11096,20141111,1
11096,20141112,1
11096,20141113,1
11096,20141114,1
11096,20141117,1
11096,20141118,1
11096,20141119,1
11096,20141120,1
11096,20141121,1
11096,20141124,1
11096,20141125,1
11096,20141126,1
11096,20141127,1
11096,20141128,1
11096,20141201,1
11096,20141202,1
11096,20141203,1
11096,20141204,1
11096,20141205,1
11096,20141208,1
11096,20141209,1
11096,20141210,1
11096,20141211,1
11096,20141212,1
11096,20141215,1
11096,20141216,1
11096,20141217,1
11096,20141218,1
11096,20141219,1
11097,20140818,1
11097,20140819,1
11097,20140820,1
11097,20140821,1
11097,20140822,1
11097,20140825,1
11097,20140826,1
11097,20140827,1
11097,20140828,1
11097,20140829,1
11097,20140902,1
11097,20140903,1
11097,20140904,1
11097,20140905,1
11097,20140908,1
11097,20140909,1
11097,20140910,1
11097,20140911,1
11097,20140912,1
11097,20140915,1
11097,20140916,1
11097,20140917,1
11097,20140918,1
11097,20140919,1
11097,20140922,1
11097,20140923,1
11097,20140924,1
11097,20140925,1
11097,20140926,1
11097,20140929,1
11097,20140930,1
11097,20141001,1
11097,20141002,1
11097,20141003,1
11097,20141006,1
11097,20141007,1
11097,20141008,1
11097,20141009,1
11097,20141010,1
11097,20141014,1
11097,20141015,1
11097,20141016,1
11097,20141017,1
11097,20141020,1
11097,20141021,1
11097,20141022,1
11097,20141023,1
11097,20141024,1
11097,20141027,1
11097,20141028,1
11097,20141029,1
11097,20141030,1
11097,20141031,1
11097,20141103,1
11097,20141104,1
11097,20141105,1
11097,20141106,1
11097,20141107,1
11097,20141110,1
11097,20141111,1
11097,20141112,1
